Longitude,Latitude,Predicted_UHI
-70.62252167,-33.395385,Medium
-70.62204333,-33.39553333,Medium
-70.62157667,-33.39573667,Medium
-70.621125,-33.39595,Medium
-70.62066167,-33.39617,High
-70.62020833,-33.396385,Medium
-70.61972,-33.39666,Medium
-70.619205,-33.39684167,Medium
-70.61863,-33.39697167,Medium
-70.61805667,-33.39709667,Medium
-70.61752167,-33.397215,Medium
-70.61707,-33.39744333,Medium
-70.616655,-33.397765,Medium
-70.616295,-33.39812167,Medium
-70.61589167,-33.39848167,Medium
-70.61546667,-33.39884333,Medium
-70.61507333,-33.39924,High
-70.61471333,-33.39965167,Medium
-70.61363667,-33.41476167,Low
-70.613225,-33.41515667,Low
-70.61273833,-33.41545833,Medium
-70.61227167,-33.41565667,Low
-70.61176833,-33.41573667,Low
-70.61138,-33.41581167,Medium
-70.61097333,-33.41589833,Medium
-70.61053667,-33.41598833,Low
-70.61013667,-33.41607,Medium
-70.61022333,-33.41641833,Low
-70.61037333,-33.41671,Medium
-70.61060667,-33.41699667,Medium
-70.61085167,-33.417265,Low
-70.61128833,-33.41705167,Medium
-70.61154333,-33.41684667,Medium
-70.61178167,-33.416645,Medium
-70.61207667,-33.41642333,Medium
-70.61235667,-33.416385,Medium
-70.61266,-33.41661667,Medium
-70.61302167,-33.4169,Medium
-70.613295,-33.41716,Medium
-70.61369667,-33.41756167,Medium
-70.6141,-33.41788667,Medium
-70.61447333,-33.41817667,Medium
-70.61481167,-33.41847667,Medium
-70.61504167,-33.41873333,Medium
-70.61529667,-33.41894833,Medium
-70.61551833,-33.41917667,Medium
-70.61581333,-33.41945833,Medium
-70.61615667,-33.41975833,Medium
-70.61657333,-33.42007833,Medium
-70.616935,-33.42035,Low
-70.61719333,-33.42060833,Low
-70.61746167,-33.42086333,Low
-70.61778167,-33.42112167,Low
-70.61813167,-33.42139833,Low
-70.61847167,-33.42162333,Low
-70.61868,-33.42191833,Low
-70.61858833,-33.42226167,Low
-70.61827167,-33.42253333,Low
-70.61806167,-33.42270833,Low
-70.617745,-33.42295,Low
-70.61746667,-33.42317833,Low
-70.617195,-33.42345,Low
-70.61686,-33.42371833,Low
-70.61653167,-33.42396833,Low
-70.61625333,-33.42427167,Low
-70.61594333,-33.424575,Medium
-70.615635,-33.424795,Low
-70.615335,-33.42503333,Medium
-70.61512333,-33.42523833,Low
-70.61486167,-33.42552833,Low
-70.6151,-33.42589333,Low
-70.61542667,-33.42614333,Low
-70.61575167,-33.42641833,Low
-70.61604833,-33.42664,Low
-70.61649,-33.42727833,Low
-70.61688333,-33.427445,Low
-70.61731167,-33.42762167,Low
-70.617785,-33.42779167,Low
-70.61825667,-33.42793833,Medium
-70.61867,-33.42813333,Medium
-70.61911833,-33.42827333,Medium
-70.61947167,-33.42850167,Medium
-70.61979,-33.42865,High
-70.62008333,-33.42876333,Medium
-70.620245,-33.42897,Medium
-70.61977167,-33.42966167,Medium
-70.619535,-33.42993,High
-70.619285,-33.43030667,Medium
-70.61907333,-33.43066333,Medium
-70.61889333,-33.43093833,Medium
-70.61868167,-33.431245,High
-70.61847833,-33.43157833,Medium
-70.61824667,-33.43192,Medium
-70.61805333,-33.43224667,Medium
-70.61787167,-33.43255,High
-70.61770167,-33.43279,Medium
-70.61754167,-33.43302667,Medium
-70.61737167,-33.43329333,Medium
-70.61721167,-33.43360667,Low
-70.61702833,-33.43394667,Medium
-70.61689167,-33.43428833,Medium
-70.61628667,-33.43474833,Low
-70.61592333,-33.43467333,Medium
-70.61555667,-33.434585,Low
-70.614865,-33.43445167,Low
-70.61450667,-33.43440167,Medium
-70.61408,-33.43431333,Medium
-70.61372667,-33.43423333,Medium
-70.613395,-33.43416167,Medium
-70.61301,-33.43407667,Low
-70.61263833,-33.43399667,Low
-70.61224,-33.43392,Low
-70.61182167,-33.43385,Low
-70.611435,-33.43378,Low
-70.611025,-33.43362833,Low
-70.61062667,-33.43352333,Medium
-70.61024667,-33.43343833,Low
-70.609865,-33.43338333,Medium
-70.60950667,-33.433295,Medium
-70.60916333,-33.433215,Low
-70.6089,-33.43326167,Low
-70.60882667,-33.43358833,Low
-70.60870333,-33.43392333,Medium
-70.60860167,-33.43430833,Low
-70.60849,-33.43472167,Low
-70.60838167,-33.43512667,Low
-70.60826667,-33.435555,Low
-70.60820833,-33.43598667,Low
-70.60807833,-33.436385,Low
-70.607975,-33.43679667,Low
-70.60786833,-33.43721,Low
-70.60777167,-33.43753,Medium
-70.60762167,-33.43797667,Medium
-70.60751167,-33.43831167,Low
-70.60787667,-33.438425,Medium
-70.60836,-33.43840833,Medium
-70.60889167,-33.43843167,Medium
-70.60942333,-33.43843667,Low
-70.60996,-33.43839833,Low
-70.61047333,-33.43833833,Low
-70.61084833,-33.438365,Low
-70.61138833,-33.438515,Low
-70.61180333,-33.43861833,Low
-70.612275,-33.43872,Low
-70.61272167,-33.438805,Low
-70.61306167,-33.43889667,Low
-70.61366167,-33.43901,Low
-70.61403833,-33.43907333,Low
-70.61451667,-33.43916333,Low
-70.61503,-33.439235,Low
-70.61555333,-33.43932167,Low
-70.61608167,-33.43940833,Medium
-70.616625,-33.43946333,High
-70.617175,-33.43951167,Medium
-70.61758833,-33.43959,Medium
-70.61820333,-33.43970167,Medium
-70.61860167,-33.439765,Medium
-70.61901667,-33.43984167,Medium
-70.619675,-33.43993667,Medium
-70.62003333,-33.44002,High
-70.62038333,-33.44014,High
-70.62078667,-33.44023,High
-70.621035,-33.44055833,High
-70.62092,-33.44091833,Medium
-70.62081,-33.44130667,Medium
-70.62064167,-33.44168,High
-70.62047833,-33.44208167,High
-70.62037333,-33.44251667,High
-70.62024,-33.44290667,High
-70.620095,-33.44327833,High
-70.61993833,-33.44369333,Medium
-70.61978833,-33.44404,High
-70.61972167,-33.444395,Medium
-70.6196,-33.44477167,Medium
-70.61949667,-33.445065,Medium
-70.61939667,-33.44536667,Medium
-70.61928833,-33.44569667,Low
-70.61917833,-33.44601333,Low
-70.61906167,-33.44637667,Medium
-70.61891333,-33.44671333,Medium
-70.61887667,-33.44706833,Medium
-70.61873,-33.447425,Medium
-70.61868167,-33.44779,Low
-70.61860667,-33.44807333,Low
-70.61848667,-33.44836667,Medium
-70.61842333,-33.44864333,Low
-70.61835167,-33.44901,Medium
-70.61825833,-33.44940667,Medium
-70.61823167,-33.44979167,Medium
-70.61815,-33.45013833,High
-70.61810667,-33.45046167,Medium
-70.61806833,-33.45078333,Medium
-70.61802833,-33.45114,Medium
-70.61797333,-33.451505,Low
-70.617915,-33.45185833,Medium
-70.61780667,-33.452205,Low
-70.61770833,-33.45285,Medium
-70.617765,-33.45329333,Medium
-70.61779833,-33.453565,Medium
-70.61782833,-33.45382333,Medium
-70.61789833,-33.45415333,Low
-70.6179,-33.45449667,Medium
-70.617935,-33.45481333,Low
-70.61798333,-33.45513,Medium
-70.61809667,-33.45561667,Medium
-70.61788833,-33.45593167,Medium
-70.617625,-33.45621167,Medium
-70.61753167,-33.45653,Medium
-70.61735667,-33.45681833,Medium
-70.61723,-33.45707667,Medium
-70.61709833,-33.45736,Medium
-70.61693,-33.45766833,Medium
-70.61674833,-33.45799667,Medium
-70.61658833,-33.458305,Medium
-70.61644667,-33.45858,High
-70.61625,-33.45892,High
-70.61609667,-33.45926833,High
-70.61591167,-33.45959167,Medium
-70.61575667,-33.45995833,Medium
-70.61554833,-33.46031333,Medium
-70.615355,-33.46071333,Medium
-70.61515167,-33.46108667,Medium
-70.61506167,-33.46168333,Medium
-70.615095,-33.46200667,Low
-70.61515833,-33.462365,Medium
-70.61518833,-33.46280167,Medium
-70.61515167,-33.46326667,Low
-70.61510167,-33.463715,Low
-70.61508,-33.46413,Low
-70.61506833,-33.46458167,Low
-70.61505,-33.464965,Medium
-70.615065,-33.46527167,Medium
-70.615085,-33.46555333,Medium
-70.61549,-33.46566667,Medium
-70.61596,-33.46572,Medium
-70.61648,-33.46577333,Low
-70.61697,-33.46584333,Medium
-70.61744167,-33.46589333,Medium
-70.61787,-33.46593833,Medium
-70.61858333,-33.46602167,Medium
-70.61906833,-33.46607667,Medium
-70.61957833,-33.46615167,Medium
-70.62010333,-33.46621167,Medium
-70.62061,-33.466295,Medium
-70.62109833,-33.46636,Medium
-70.62151833,-33.46639667,High
-70.62187667,-33.46643333,High
-70.62225667,-33.46650333,High
-70.62264167,-33.466595,Medium
-70.62308333,-33.46671333,High
-70.62357,-33.4668,High
-70.62410667,-33.46688333,High
-70.62469667,-33.467045,High
-70.62526667,-33.46716333,High
-70.62577,-33.46721833,High
-70.62623667,-33.46720833,High
-70.62646,-33.46697833,High
-70.62654167,-33.46662833,High
-70.62663833,-33.466245,Medium
-70.62673333,-33.46582833,Medium
-70.626865,-33.46543667,High
-70.62694833,-33.46516333,Medium
-70.62738167,-33.46486833,High
-70.627735,-33.464945,Medium
-70.62807,-33.465015,High
-70.62867167,-33.46514833,High
-70.62903667,-33.465175,Medium
-70.62944167,-33.46522,High
-70.62990833,-33.46526333,High
-70.63038667,-33.46533167,High
-70.63084667,-33.46540333,High
-70.63127667,-33.46545167,High
-70.63168667,-33.46549,High
-70.63212333,-33.46552,High
-70.63259,-33.46555167,High
-70.63297667,-33.46561167,High
-70.63341167,-33.46566167,High
-70.633865,-33.46572333,High
-70.63423,-33.46576667,High
-70.63463167,-33.46576833,High
-70.634755,-33.46544667,High
-70.63488167,-33.46504833,High
-70.634985,-33.464645,High
-70.63508667,-33.46428667,High
-70.63517667,-33.46395333,High
-70.63526333,-33.46366,Medium
-70.635385,-33.46317833,High
-70.63548,-33.46278333,High
-70.63560833,-33.46234833,High
-70.63574833,-33.46190167,High
-70.63588167,-33.46143833,High
-70.63601333,-33.46097833,High
-70.63612167,-33.46054833,High
-70.63623,-33.46012833,High
-70.636325,-33.45969833,High
-70.63642167,-33.45927167,High
-70.63651,-33.45885,High
-70.63659167,-33.45841333,Medium
-70.636675,-33.45799833,High
-70.63676833,-33.457665,Medium
-70.63687667,-33.45711333,Medium
-70.63694833,-33.45681333,Medium
-70.63705333,-33.45642167,High
-70.63717,-33.45598333,High
-70.63723667,-33.45557667,High
-70.63731167,-33.45515667,High
-70.63740667,-33.45483,Medium
-70.63748,-33.45446667,Medium
-70.63755333,-33.45418833,High
-70.63762167,-33.45388,Medium
-70.63768833,-33.45355,High
-70.63777333,-33.45321,High
-70.637855,-33.45285667,High
-70.63794167,-33.45251333,High
-70.63804167,-33.45218667,Medium
-70.638145,-33.451835,Medium
-70.63829167,-33.45144333,Medium
-70.63839333,-33.45109333,Medium
-70.63849,-33.45082167,High
-70.63860167,-33.450525,Medium
-70.6387,-33.45024167,High
-70.63880833,-33.44990167,Medium
-70.63891333,-33.449565,Medium
-70.63896333,-33.449255,Medium
-70.63908333,-33.44894167,High
-70.639175,-33.44858833,High
-70.63929,-33.448245,Medium
-70.63940833,-33.44787167,Medium
-70.63947667,-33.447525,Low
-70.639615,-33.447235,Medium
-70.63972667,-33.44690167,Medium
-70.63982,-33.4466,Medium
-70.63995667,-33.44622833,Medium
-70.64012,-33.44589,Medium
-70.64019167,-33.44562667,Medium
-70.64040833,-33.44518167,Medium
-70.640525,-33.44490833,High
-70.640655,-33.44452333,Medium
-70.640805,-33.44425,Medium
-70.64089833,-33.44400333,Medium
-70.64096667,-33.44374333,Medium
-70.64102833,-33.44347833,Medium
-70.64107667,-33.44318167,Medium
-70.64119,-33.44284167,Medium
-70.6413,-33.44248667,Medium
-70.641455,-33.442105,Medium
-70.64153833,-33.4417,Medium
-70.64175833,-33.441285,Low
-70.64255333,-33.44029667,Low
-70.64224667,-33.439805,Low
-70.64225833,-33.439385,Low
-70.64247833,-33.43893833,Low
-70.64256,-33.43854167,Low
-70.64279667,-33.43820667,Low
-70.64311167,-33.43789667,Medium
-70.64331167,-33.43757,Low
-70.64337667,-33.43724833,Low
-70.64335,-33.43684833,Low
-70.64328667,-33.436445,Medium
-70.64319667,-33.43614667,Low
-70.64311167,-33.43585333,Low
-70.64300333,-33.43555,Medium
-70.64290333,-33.43523,Medium
-70.64279833,-33.43490667,High
-70.6427,-33.43459,High
-70.64261667,-33.43426833,High
-70.64251167,-33.433945,High
-70.64241167,-33.4336,High
-70.64236,-33.433275,Medium
-70.64231333,-33.432985,Low
-70.642265,-33.43265667,High
-70.64220833,-33.43224833,High
-70.64214833,-33.431815,High
-70.64212,-33.43155,High
-70.64208833,-33.43127833,High
-70.64208833,-33.43101,High
-70.642045,-33.43074167,Medium
-70.64198167,-33.43046,Medium
-70.64193,-33.43014,High
-70.64188667,-33.42979333,Medium
-70.64181667,-33.42942667,High
-70.64170333,-33.42909833,High
-70.64148667,-33.42885667,High
-70.64115167,-33.42870667,High
-70.64071,-33.42853667,Medium
-70.64029,-33.42833167,High
-70.63994333,-33.428175,Medium
-70.63963833,-33.42800667,Medium
-70.63981833,-33.42768,Medium
-70.64000667,-33.42743667,Medium
-70.63985833,-33.42686167,Low
-70.63974,-33.42643833,Medium
-70.63966333,-33.42607667,Medium
-70.63965333,-33.42575833,Medium
-70.63972333,-33.42543,Low
-70.639795,-33.42507167,Low
-70.63984667,-33.424725,Low
-70.63987667,-33.42437167,Low
-70.63993167,-33.42406,Low
-70.639965,-33.42369167,Medium
-70.64011667,-33.423235,Low
-70.64015,-33.422785,Low
-70.64026,-33.4224,Low
-70.640325,-33.42193667,Low
-70.640415,-33.42151167,Low
-70.64056,-33.42081,Low
-70.64066167,-33.42043333,Low
-70.64066833,-33.42007333,Low
-70.64050167,-33.41972,Low
-70.64031,-33.41946333,Low
-70.640115,-33.41918333,Low
-70.63990667,-33.41887833,Low
-70.63975333,-33.41862833,Low
-70.63956,-33.41833667,Medium
-70.639385,-33.41801667,Medium
-70.63909833,-33.417615,Medium
-70.63895333,-33.41735167,Medium
-70.63877,-33.41700833,Medium
-70.63861167,-33.4166,Medium
-70.638505,-33.41622,Medium
-70.638445,-33.415805,Medium
-70.638445,-33.41538333,Medium
-70.63846833,-33.41497167,Medium
-70.63848333,-33.41456,Medium
-70.63852,-33.41418333,Medium
-70.63855333,-33.413935,High
-70.638585,-33.41359667,High
-70.63850667,-33.41327167,High
-70.63831,-33.41301167,High
-70.63810167,-33.41275333,High
-70.63792167,-33.41253833,High
-70.63766833,-33.41223167,High
-70.637475,-33.41200333,High
-70.637265,-33.41173333,High
-70.63704,-33.41144333,High
-70.63678667,-33.41112167,High
-70.636525,-33.41078,High
-70.63629,-33.41042,High
-70.63614833,-33.41018667,High
-70.63598667,-33.40991,High
-70.63580667,-33.40962833,High
-70.63561167,-33.40930833,High
-70.635385,-33.40897,High
-70.63518333,-33.40867167,High
-70.634985,-33.40837333,High
-70.63481,-33.40808333,High
-70.63460167,-33.40776,High
-70.63433167,-33.40736667,High
-70.634065,-33.40696667,High
-70.63379167,-33.40657,High
-70.633535,-33.40621,High
-70.63332167,-33.40585667,High
-70.63304,-33.405505,High
-70.63279833,-33.40513667,High
-70.63251833,-33.404755,High
-70.63217667,-33.40429833,High
-70.63199667,-33.404035,High
-70.631815,-33.40377833,High
-70.63160333,-33.40350167,High
-70.63137333,-33.40319333,High
-70.631135,-33.40286333,High
-70.630915,-33.40251833,High
-70.63067833,-33.402195,High
-70.63006167,-33.40140833,High
-70.62983833,-33.401125,High
-70.62965167,-33.400885,High
-70.62944333,-33.40061,High
-70.62923833,-33.4003,High
-70.62903333,-33.40003,High
-70.62877,-33.39968167,High
-70.62851833,-33.3993,High
-70.62827167,-33.398925,High
-70.62801,-33.39854333,High
-70.62775167,-33.39819667,High
-70.62754833,-33.39792667,High
-70.62733833,-33.39765167,High
-70.62713333,-33.39737333,High
-70.62695167,-33.39709333,High
-70.62676,-33.39683167,High
-70.62657333,-33.396585,High
-70.62636167,-33.39629833,High
-70.626125,-33.39600167,High
-70.62592,-33.39565,High
-70.62569667,-33.39533,High
-70.62549,-33.39507167,High
-70.62530167,-33.39482167,High
-70.62460333,-33.39456167,High
-70.62417667,-33.39472333,High
-70.623695,-33.39491167,High
-70.62327333,-33.39510667,High
-70.62277667,-33.39529,Medium
-70.62228,-33.39545833,Medium
-70.62182667,-33.39561167,Medium
-70.62134667,-33.39581833,Medium
-70.62092833,-33.39607333,High
-70.62045833,-33.39625667,Medium
-70.61995,-33.39653167,Medium
-70.61945833,-33.39677167,Medium
-70.61893,-33.39692833,Medium
-70.618325,-33.39703167,Medium
-70.61777667,-33.397145,Medium
-70.617275,-33.39733167,Medium
-70.61684,-33.39757667,Medium
-70.61647,-33.39794167,Medium
-70.61609833,-33.39830333,Medium
-70.615685,-33.39867167,Medium
-70.61525833,-33.399045,Medium
-70.61489333,-33.39945833,High
-70.61458667,-33.39987,Medium
-70.6135,-33.41495167,Low
-70.61298167,-33.41531833,Medium
-70.61250333,-33.41556833,Low
-70.61208167,-33.41571,Low
-70.61155667,-33.41577333,Medium
-70.61118167,-33.415855,Medium
-70.61076167,-33.41594167,Medium
-70.610325,-33.41602333,Medium
-70.61015833,-33.41628833,Low
-70.61029333,-33.41655667,Medium
-70.61048833,-33.41685667,Medium
-70.61072167,-33.41713667,Low
-70.611165,-33.417155,Medium
-70.61142,-33.41695167,Medium
-70.611665,-33.41674167,Medium
-70.61191,-33.41655,Medium
-70.61251167,-33.41649333,Medium
-70.61282167,-33.416755,Medium
-70.613145,-33.41707333,Medium
-70.61355,-33.41743333,Medium
-70.61392333,-33.41772333,Medium
-70.6143,-33.41800167,Low
-70.61463333,-33.41833167,Medium
-70.61491167,-33.41860667,Medium
-70.61514,-33.41881667,Medium
-70.61540833,-33.41907,Medium
-70.61565,-33.41930167,Medium
-70.615975,-33.41958333,Medium
-70.61637,-33.41991333,Medium
-70.61674667,-33.42026,Medium
-70.61707667,-33.42047167,Low
-70.61732667,-33.420725,Low
-70.61762833,-33.42099667,Low
-70.61795167,-33.42125,Low
-70.61831667,-33.42149833,Low
-70.618655,-33.42211833,Low
-70.61846333,-33.422395,Low
-70.61786833,-33.42285833,Low
-70.617605,-33.42306,Medium
-70.61731667,-33.42329667,Medium
-70.617025,-33.42359333,Low
-70.616705,-33.42385333,Low
-70.61640667,-33.42412833,Medium
-70.61609833,-33.4244,Low
-70.61579,-33.42469333,Medium
-70.61548667,-33.42491333,Medium
-70.61522333,-33.425145,Low
-70.61498833,-33.42537167,Low
-70.61494333,-33.425795,Low
-70.615245,-33.426015,Low
-70.61559,-33.42628333,Low
-70.61592667,-33.42652667,Low
-70.61616167,-33.42674667,Low
-70.61638833,-33.42718167,Low
-70.61666667,-33.42736667,Low
-70.61710333,-33.42752833,Low
-70.617595,-33.42768833,Low
-70.618025,-33.42784833,Medium
-70.61846833,-33.42803667,Medium
-70.61891833,-33.42818667,Medium
-70.61929333,-33.4284,Medium
-70.61964667,-33.42858,Medium
-70.61992333,-33.42870167,Medium
-70.62020667,-33.42880167,Medium
-70.62012333,-33.429135,Medium
-70.619855,-33.429545,High
-70.61966167,-33.42977667,Medium
-70.61941833,-33.43011833,Medium
-70.61918167,-33.43050833,Medium
-70.61898333,-33.4308,Medium
-70.61879667,-33.431085,Medium
-70.618565,-33.431405,High
-70.61836833,-33.431735,Medium
-70.61815333,-33.43208,High
-70.61797667,-33.43240333,High
-70.617775,-33.43267333,High
-70.61762167,-33.43290667,Medium
-70.61744667,-33.43315333,Medium
-70.617295,-33.43344667,Medium
-70.61712167,-33.433775,Medium
-70.61695,-33.43412,Medium
-70.616835,-33.434435,Medium
-70.61653167,-33.43478167,Medium
-70.61609667,-33.43472,Low
-70.61577167,-33.43463167,Medium
-70.61509333,-33.43450833,Low
-70.63510833,-33.40855333,High
-70.616755,-33.43459667,Medium
-70.67805967,-33.35269672,Medium
-70.674415,-33.34345,Medium
-70.67070083,-33.34618833,Medium
-70.66246708,-33.35505667,Medium
-70.63991861,-33.36848083,High
-70.63827542,-33.37770167,Medium
-70.63925972,-33.37999056,Medium
-70.64046089,-33.38280639,Medium
-70.66071417,-33.38408167,High
-70.66726417,-33.38356583,High
-70.67168771,-33.38413854,High
-70.6719075,-33.38417167,High
-70.67465694,-33.39129639,High
-70.674935,-33.39094917,High
-70.679855,-33.38495333,High
-70.68833125,-33.36959792,Medium
-70.68917181,-33.36689875,Low
-70.689335,-33.36382875,Low
-70.68904833,-33.36381167,Medium
-70.68249688,-33.35940979,Medium
-70.68308,-33.35621,Medium
-70.683155,-33.35593333,Medium
-70.68322167,-33.35564833,Medium
-70.683305,-33.355335,High
-70.68338333,-33.35501167,High
-70.68343833,-33.35468667,Medium
-70.68349667,-33.35437333,Medium
-70.68323667,-33.35414333,Medium
-70.68286167,-33.35420167,Medium
-70.682495,-33.35423833,Medium
-70.68212667,-33.35428,Medium
-70.68173,-33.354335,Medium
-70.68138333,-33.35436833,Medium
-70.68101667,-33.35440333,High
-70.680645,-33.35445167,High
-70.68029167,-33.35448833,Medium
-70.67993167,-33.35452333,Medium
-70.67957167,-33.354565,Medium
-70.679085,-33.354595,Medium
-70.67875333,-33.354635,Medium
-70.67836833,-33.35469,High
-70.67799833,-33.35473667,Medium
-70.67767,-33.354765,Medium
-70.67739167,-33.354685,Medium
-70.67746833,-33.35435333,Medium
-70.67755,-33.354065,Medium
-70.67763333,-33.35380667,Medium
